,File,nhours,ssc,tad,nll,ssc_centroids,tad_centroids
76,trace_ISMER_20150809_spot055_drift.yml,1750,0.1898482903489931,140.31055094164114,1.9555797896474747,0.18987705978300606,140.3055683499999
77,trace_ISMER_20150809_spot058_drift.yml,56,0.19422266516834596,37.29626726635497,1.8975095141478862,0.1748389183365302,38.19346475654474
78,trace_ISMER_20150809_spot059_drift.yml,96,0.44250269332409264,36.73845516212158,1.896518059589499,0.4335365965709096,37.32931100949799
79,trace_ISMER_20150809_spot910_drift.yml,144,0.6091828798716763,30.89589020822005,1.871274576916049,0.6086064428888444,30.94146020200047
80,trace_ISMER_20150809_spot911_drift.yml,144,0.6091828798716763,30.89589020822005,1.871262775809679,0.6089066857104746,30.917724626522485
81,trace_ISMER_20150809_spot915_drift.yml,445,0.20366848917459157,121.47232543365286,1.946070056121019,0.20371308188749193,121.46552326588758
82,trace_ISMER_20150809_spot916_drift.yml,193,0.29211709476169734,94.04387569735938,1.9242404789918088,0.2921713218724159,94.03667150070184
83,trace_ISMER_20150809_spot917_drift.yml,93,0.5029082742992421,33.936471033320345,1.8842540146933726,0.500431654840769,34.10554993801252
84,trace_ISMER_20150809_spot921_drift.yml,96,0.44250269332409264,36.73845516212158,1.8967947758550763,0.4318885813577825,37.437913387104025
85,trace_ISMER_20150811_spot721_drift.yml,58,0.41706874717383924,15.825677311004222,1.851476800771742,0.41645029817852497,15.84246723980922
86,trace_ISMER_20150812_spot204_drift.yml,8,0.0,5.877446787276634,1.8383304306324488,0.0,5.873384442740012
87,trace_ISMER_20150813_spot900_drift.yml,44,0.4150902538329809,15.527668990884894,1.8408897386851584,0.3106548632852688,18.30012779497466
88,trace_ISMER_20150813_spot927_drift.yml,15,0.5557884641479873,6.111974249482372,1.838742928770138,0.36346533378275425,8.758177523149154
89,trace_ISMER_20150921_spot052_drift.yml,291,0.3112096032552395,161.27305627779012,1.9372531723615798,0.32286035165763016,158.5451555816464
90,trace_ISMER_20150921_spot926_drift.yml,291,0.3112096032552395,161.27305627779012,1.9384060118113204,0.33173804370035254,156.46653698419027
91,trace_ISMER_20150924_spot053_drift.yml,29,0.45820035660967884,9.095254421284398,1.838873024588501,0.4406127317307712,9.390499951419484
92,trace_ISMER_20150924_spot092_drift.yml,185,0.42035772711353625,13.452815985848087,1.8392728014268458,0.4029587971057842,13.856624704938499
93,trace_ISMER_20150924_spot713_drift.yml,45,0.047859363726144966,24.267098899084633,1.875089773310898,0.047611356684291284,24.273419826039166
94,trace_ISMER_20150924_spot714_drift.yml,17,0.02217324088151784,11.80902886550394,1.8479582660573122,0.022440208497349512,11.805804748090388
95,trace_ISMER_20150924_spot715_drift.yml,22,0.03192440674186525,16.324675677188786,1.8546012968258312,0.03175816468848458,16.32747901984534
96,trace_ISMER_20150924_spot912_drift.yml,21,0.26655617425140443,42.09152431796396,1.880598549261657,0.2496375933331202,43.062462834517106
97,trace_ISMER_20150924_spot913_drift.yml,22,0.24991797421718154,47.974776908250945,1.89615547751252,0.2399923814403061,48.60961161003677
98,trace_ISMER_20150925_spot056_drift.yml,181,0.35237002593885647,11.447688584022357,1.8392691236524532,0.35248301561189654,11.445691346954929
99,trace_ISMER_20150925_spot718_drift.yml,73,0.23989182161190115,22.85288932111011,1.8688470309477758,0.23978371951682675,22.85613944429567
100,trace_ISMER_20150927_spot071_drift.yml,56,0.26744663660661727,17.430930660231486,1.8599801326122105,0.2761181003134585,17.224595272053772
101,trace_ISMER_20151013_spot057_drift.yml,289,0.7029714592226772,46.27759866515217,2.0786404468083655,0.7742720038714781,35.16884130052694
102,trace_ISMER_20151103_spot093_drift.yml,185,0.7557478246856854,24.994260583516866,1.9017237235048945,0.8207005215885886,18.34766826594904
